864				
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
50		0.001		20
